F00528-3757    13.79196  -37.70450   4     0.116     0.144     1.851    14.960  1  2  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      13.72290 -37.68666   15551.00    1380.19     237.30      69.84    1108.32     139.10    5028.96     383.36 299.20920 -79.41661       3.449   HII           IRAS  00528-3758          -9223372036854775808                       
F01243+4015    21.83489   40.53010   4     0.100     0.088     0.339     1.516  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      21.80059  40.47913    2598.67     282.20      99.28      51.83     285.42      79.56    1118.25     118.37 130.25121 -21.88379       3.435   IrS           IRAS  01244+4016          -9223372036854775808                       
F02373-3122    39.86910  -31.15930   5     0.059     0.096     0.230     3.450  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      39.93311 -31.11107    9595.97    1232.05     201.62      49.82     919.35     110.00    3680.98     472.62 228.99979 -66.07670       4.379   IrS           IRAS  02372-3122          -9223372036854775808                       
F02465+2250    42.34615   23.05632   4     0.104     0.125     0.545     5.415  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      42.26431  23.03691    9349.06    1265.55     247.80      55.78    1162.96     143.87    3354.89     462.22 155.26373 -32.34833       4.666   IrS           IRAS  02465+2250          -9223372036854775808                       
F09120-1003   138.61414  -10.26411   3     0.089     0.109     0.416     1.655  1  1  3  2       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         4.90000    0.60000   0.000000   0   0.025066   0.008547   0.000000   0.025066  0  0.00      0.000   3    0.00    0.00    1.0000  0.0000  0.0000  0.0000   10.42    7.12    7.06    8.53      10.42    1        0.029  -1.36  -1.33  -0.38   0.13   0.20   0.24   0.26   0.21  -0.09  -0.46  -0.92  -1.69  -2.30  -2.45   2     138.61397 -10.30908    2730.52     305.47       7.59      49.96     213.06      67.15    1318.25     134.99 240.75682  25.46976       2.698   IrS           IRAS  09120-1003          -9223372036854775808                       
F09511+6922   148.82581   69.13980   5     0.138     0.170     2.452    37.150  3  3  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0     148.82292  69.12880   23754.05    3019.67     379.90      89.99    1874.46     263.55    8174.16     967.22 142.04088  40.84444       0.663   HII           IRAS  09510+6922          -9223372036854775808                       
F09511+6922   148.82581   69.13980   5     0.138     0.170     2.452    37.150  3  3  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0     148.90047  69.07763   20557.33    2878.46     397.02      52.80    1535.96     207.96    6411.36     871.91 142.07515  40.89652       4.057   HII           IRAS  09510+6922          -9223372036854775808                       
F11406+6417   175.82376   64.00103   1     0.054     0.078     0.219     1.760  1  1  3  1      22.11   21.13   20.27   19.86   19.76    0.00    0.00    0.00    0.34    0.05    0.04    0.04    0.14    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   1.269860   1.269860  7  0.70      2.847   0  -24.50   12.31    0.0000  1.0000  0.0000  0.0000   11.49   13.92   11.30   10.97      13.92    5       99.000  -2.18  -1.51  -0.66  -0.26  -0.18  -0.12  -0.02   0.00  -0.09  -0.32  -0.67  -1.35  -1.90  -2.06   3     175.89977  64.04167    2241.80     288.40     130.96      40.30     273.20      75.31     893.93     120.78 134.76750  51.49943       3.153   QSO    GALAXY IRAS  11405+6417            587728677392613691                       
F11487+5854   177.84566   58.63639   1     0.072     0.075     0.308     3.409  1  1  3  1      22.44   21.19   19.83   19.25   18.93    0.00    0.00    0.00    0.49    0.09    0.03    0.03    0.07    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.211541   0.014736   0.452110   0.452110  3  0.00      0.135   2  -21.78   11.11    0.0000  1.0000  0.0000  0.0000   10.36   12.74    9.88   10.59      12.74    5       99.000  -1.87  -1.39  -0.51  -0.30  -0.28  -0.27  -0.32  -0.37  -0.70  -1.06  -1.51  -2.28  -2.88  -3.04   3     177.82478  58.64851    2653.65     334.16      22.04      34.20     266.31      54.31     971.17     188.51 137.19485  56.78330       0.977   IrS    GALAXY IRAS  11485+5856            587729385540813158                       
F13417-8247   207.06000  -83.04010   5     0.071     0.063     0.521     5.128  2  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0     206.90173 -83.06788   16714.12    2640.54     215.40      99.92    1334.30     234.98    5901.13    1031.33 304.72229 -20.39221       2.025   IrS           IRAS  13416-8247          -9223372036854775808                       
F17248+0422   261.83649    4.32650   5     0.093     0.097     0.403     5.036  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0     261.89502   4.35138    4554.54     635.47     163.99      47.13     416.42      97.11    1511.18     244.97  27.09716  20.61622       3.807   IrS           IRAS  17248+0422          -9223372036854775808                       
F17299+3143   262.95441   31.68646   1     0.075     0.080     0.491     2.982  1  2  3  1      17.20   16.71   16.60   16.22   16.25    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.01    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.071703   0.023699   0.066600   0.066600  5  0.00      3.759   2  -20.57   10.48    0.3500  0.6500  0.0000  0.0000   10.94   10.86    8.01    9.42      11.20    1        0.000  -1.52  -1.10  -0.31  -0.05   0.00   0.02   0.01  -0.04  -0.36  -0.72  -1.18  -1.95  -2.56  -2.71   3     263.03809  31.68756    2325.70     256.69      24.56      51.22     261.00      78.04     567.59      91.53  55.69698  29.75676       4.273   IrS    GALAXY IRAS  17300+3143            587739861501214902                       
F19462-6730   297.79910  -67.38110   5     0.072     0.152     0.511     8.206  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0     297.69537 -67.39815   11068.62    1293.18     348.58      58.71    1202.52     165.64    3717.13     446.24 328.49295 -30.56692       2.603   IrS           IRAS  19463-6730          -9223372036854775808                       
F20582+7724   314.29880   77.59680   5     1.189     3.233    11.190    17.140  3  3  3  2       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0     314.33521  77.58147  161497.09   18350.96    4004.85     425.34   20162.76    2180.91   75819.00    9232.38 111.66175  20.20509       1.033   IrS           IRAS  20582+7724          -9223372036854775808                       
F21579+2805   330.05511   28.32580   5     0.093     0.221     0.578     4.421  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0     330.02304  28.26851    2928.57     354.10      89.36      32.79     405.24      68.59    1248.83     143.14  83.02461 -21.02876       3.832   IrS           IRAS  21579+2805          -9223372036854775808                       
F23323+1400   353.73016   14.29197   1     0.112     0.176     0.501     5.803  1  1  3  1      18.33   16.53   15.59   15.07   14.68    0.00    0.00    0.00    0.03    0.00    0.00    0.00    0.01    0.00    0.00    0.00   0         4.00000    0.50000   0.062110   1   0.000000   0.000000   0.037530   0.062110  3  0.90      2.194   0  -22.14   11.25    0.0000  1.0000  0.0000  0.0000    8.33   10.98    7.95    9.36      10.98    5       99.000  -1.72  -1.04  -0.30  -0.26  -0.28  -0.32  -0.45  -0.56  -1.00  -1.42  -1.93  -2.73  -3.36  -3.52   1     353.68054  14.28430    5013.19     550.10     191.79      64.09     478.16     102.87    2047.73     221.52  96.37495 -44.59546       2.922   IrS    GALAXY IRAS  23323+1400            587727221410889891                       
F00096-0058     3.06272   -0.70089   1     0.078     0.173     0.363     3.782  1  1  3  1      17.40   17.87   17.64   17.44   17.06    0.00    0.00    0.00    0.19    0.10    0.12    0.15    0.46    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.137304   0.061527   0.018590   0.018590  5  0.00     13.948   2  -16.70    8.93    0.0000  1.0000  0.0000  0.0000    7.05    9.77    6.71    8.18       9.77    5       99.000  -1.82  -1.15  -0.44  -0.43  -0.45  -0.49  -0.64  -0.75  -1.21  -1.64  -2.14  -2.96  -3.58  -3.74   3       3.10616  -0.71755    7829.54    1089.90     170.63      60.68     526.04     105.04    2044.74     403.00 101.79764 -61.97785       2.791   IrS    GALAXY IRAS F00096-0058            588015508196950391                       
F00247+4108     6.85550   41.41270   5     0.130     0.137     0.263     1.454  1  1  3  2       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0       6.87036  41.44345    4269.18     479.66     167.81      66.34     449.05     114.64    2087.48     249.15 118.11950 -21.20434       1.962   IrS           IRAS F00247+4108          -9223372036854775808                       
F00272+1130     7.46490   11.78320   5     0.075     0.146     0.377     3.001  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0       7.42079  11.75792    7275.59     609.54     214.80      76.61     567.59     107.82    2562.23     285.85 114.49726 -50.75721       3.002   IrS           IRAS F00272+1130          -9223372036854775808                       
F00523-3757    13.67030  -37.68960   5     0.170     0.106     1.191    16.540  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      13.72290 -37.68666   15551.00    1380.19     237.30      69.84    1108.32     139.10    5028.96     383.36 299.20920 -79.41661       2.504   SNR           IRAS F00523-3757          -9223372036854775808                       
F00575+0910    15.04720    9.43760   5     0.080     0.087     0.312     0.712  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      15.09576   9.37280    4309.24     439.51     139.62      74.92     570.38     114.70    1324.75     184.79 126.63722 -53.43458       4.835   IrS           IRAS F00575+0910          -9223372036854775808                       
F01053+4151    17.06020   42.13130   5     0.096     0.126     0.372     2.320  1  1  3  2       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      17.03868  42.12256    5606.33     817.89      85.91      68.79     722.04     134.78    1874.32     298.51 126.24324 -20.64168       1.092   IrS           IRAS F01053+4151          -9223372036854775808                       
F01315+0106    23.52260    1.36420   5     0.081     0.176     0.280     0.710  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      23.48790   1.38546    1682.67     120.07     -53.40      62.31     400.94     130.49     574.97      99.98 144.37115 -59.70491       2.441   IrS           IRAS F01315+0106          -9223372036854775808                       
F02314-0832    38.48489   -8.31573   1     0.086     0.101     0.174     0.540  1  1  3  2      20.66   19.39   18.40   17.87   17.50    0.00    0.00    0.00    0.14    0.02    0.01    0.01    0.03    0.00    0.00    0.00   0         2.70000    0.50000   0.000000   0   0.188636   0.024128   0.235950   0.235950  2  0.00      1.014   2  -21.30   10.96    0.5500  0.4500  0.0000  0.0000   12.05   11.45    8.84    9.97      12.15    1        0.015  -1.91  -1.56  -0.76  -0.36  -0.28  -0.22  -0.14  -0.14  -0.36  -0.68  -1.11  -1.85  -2.45  -2.60   3      38.46699  -8.33226    1484.04     198.49      99.36      69.26     351.08     113.47     783.66     131.25 179.91591 -59.33638       1.454   IrS    GALAXY IRAS F02314-0832            587727179539873892                       
F02364-3532    39.63040  -35.32750   5     0.073     0.054     0.203     3.242  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      39.62445 -35.34806    4704.11     407.50     182.12      46.45     433.84      73.77    1510.88     166.67 239.39223 -65.77660       1.268   IrS           IRAS F02364-3532          -9223372036854775808                       
F02381+0459    40.19110    5.20950   5     0.121     0.118     0.445     7.087  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      40.17235   5.19659    7564.39    1266.39      39.48      58.31     546.76     148.57    2724.97     494.34 166.28065 -48.26372       1.362   IrS           IRAS F02381+0459          -9223372036854775808                       
F02448-7615    41.11270  -76.04150   5     0.048     0.048     0.154     3.301  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      41.22210 -76.09686    5123.25     611.97     238.96      55.37     515.09      96.41    1728.17     220.44 294.47269 -39.10931       3.680   IrS           IRAS F02448-7615          -9223372036854775808                       
F02451-7620    41.18050  -76.12810   5     0.059     0.053     0.214     3.536  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      41.22210 -76.09686    5123.25     611.97     238.96      55.37     515.09      96.41    1728.17     220.44 294.47269 -39.10931       1.967   IrS           IRAS F02451-7620          -9223372036854775808                       
F02573+1659    45.04170   17.19180   5     0.073     0.123     0.335     8.565  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      45.12597  17.17993   47898.64    4625.48     990.00     157.87    4649.23     507.17   20299.08    2216.77 161.86977 -35.75272       4.883   IrS           IRAS F02573+1659          -9223372036854775808                       
F03038+0152    46.61340    2.07460   5     0.113     0.149     0.403     6.437  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      46.66478   2.10871    5905.29     721.59     121.84      44.46     352.42     100.07    2064.28     257.91 176.43405 -46.23985       3.699   IrS           IRAS F03038+0152          -9223372036854775808                       
F03041+0157    46.69490    2.15260   5     0.110     0.109     0.361     5.321  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      46.66478   2.10871    5905.29     721.59     121.84      44.46     352.42     100.07    2064.28     257.91 176.43405 -46.23985       3.193   IrS           IRAS F03041+0157          -9223372036854775808                       
F03050-0718    46.87243   -7.11067   1     0.082     0.097     0.230     1.594  1  1  3  1      23.47   21.59   20.25   19.61   19.37    0.00    0.00    0.00    0.88    0.07    0.04    0.03    0.12    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.200253   0.017947   0.479110   0.479110  3  0.00      0.443   2  -21.58   11.03    0.0000  1.0000  0.0000  0.0000   10.31   12.68    9.83   10.49      12.68    5       99.000  -1.97  -1.51  -0.64  -0.41  -0.40  -0.39  -0.43  -0.47  -0.80  -1.15  -1.60  -2.36  -2.96  -3.12   3      46.83477  -7.13888    3359.87     471.64     123.38      54.10     298.79      85.56    1290.56     161.65 187.42192 -52.09159       2.809   IrS    GALAXY IRAS F03050-0718            587724241765794014                       
F03088-7909    46.78810  -78.96120   5     0.329     0.099     0.188     6.199  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      46.74483 -78.94438   13226.88    1574.74     465.92      52.43    1339.32     154.90    5201.46     607.83 295.32819 -36.10028       1.125   IrS           IRAS F03088-7909          -9223372036854775808                       
F03147-0824    49.28237   -8.23117   1     0.062     0.075     0.436     4.893  1  1  3  1      20.24   19.06   18.57   18.22   17.94    0.00    0.00    0.00    0.12    0.02    0.02    0.02    0.07    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.137607   0.012644   0.042320   0.042320  4  0.15      0.947   2  -17.49    9.31    0.0000  1.0000  0.0000  0.0000    7.90   10.59    7.54    8.98      10.59    5       99.000  -1.76  -1.09  -0.36  -0.33  -0.36  -0.39  -0.53  -0.64  -1.09  -1.52  -2.02  -2.83  -3.45  -3.62   3      49.30808  -8.23643    3914.40     579.74      32.28      37.74     339.60     100.50    1584.73     196.35 191.10379 -50.69970       1.559   IrS    GALAXY IRAS F03147-0824            587724240156164104                       
F03149-1409    49.33130  -13.97660   5     0.068     0.100     0.213     2.366  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      49.36769 -13.96432    3158.08     275.72     103.98      50.84     396.20      78.53    1080.20     121.50 199.21681 -53.53720       2.243   IrS           IRAS F03149-1409          -9223372036854775808                       
F03217+0003    51.07043    0.24012   1     0.060     0.112     0.241     4.339  1  1  3  1      21.72   21.42   17.33   19.93   20.41    0.00    0.00    0.00    2.12    0.53    0.02    0.33    2.22    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.156976   0.066106   0.000000   0.156976  0  0.00      0.000   2  -21.43   10.97    0.0000  1.0000  0.0000  0.0000    8.98   11.53    8.54    9.81      11.53    5       99.000  -2.14  -1.42  -0.62  -0.53  -0.55  -0.57  -0.68  -0.77  -1.19  -1.59  -2.09  -2.89  -3.50  -3.66   2      51.07164   0.25198    5467.13     967.42     116.06      39.38     405.64     131.69    2210.87     384.94 182.58182 -44.20872       0.715   IrS    GALAXY IRAS F03217+0003            587731513156763709                       
F03399-6106    55.20980  -60.94510   5     0.049     0.051     0.236     3.304  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      55.23206 -60.90975    4690.28     713.57      64.64      47.32     458.45      88.20    1672.80     279.63 274.84265 -45.90057       2.218   IrS           IRAS F03399-6106          -9223372036854775808                       
F03480-0734    57.62520   -7.42940   5     0.093     0.195     0.303     4.384  1  1  3  1       0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0         0.00000    0.00000   0.000000   0   0.000000   0.000000   0.000000   0.000000  0  0.00      0.000   0    0.00    0.00    0.0000  0.0000  0.0000  0.0000    0.00    0.00    0.00    0.00       0.00    0        0.000   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0      57.62915  -7.45639    7914.31     638.31     306.80      49.74     794.08      98.89    2702.53     204.02 196.53430 -43.28849       1.636   IrS           IRAS F03480-0734          -9223372036854775808                       
