8 1 1 0.5424692067695275 0.
8 1 2 -0.05722161420373137 -0.0009327125539657298
8 1 3 -0.01016141966173641 0.
8 1 4 0.05722161420373137 -0.0009327125539657298
8 1 5 -0.0303741077330215 -0.03551373708154482
8 1 6 -0.027655902771891002 0.027898149248672642
8 1 7 0.03324981771455463 0.
8 1 8 0.027655902771891002 0.027898149248672642
8 1 9 -0.0303741077330215 0.03551373708154482
8 1 10 0.018574557689059346 0.013689062073901134
8 1 11 -0.012854037209623245 0.020869515949042797
8 1 12 -0.06652605500731339 -0.05448185819432163
8 1 13 0.01792418685531076 0.
8 1 14 0.06652605500731339 -0.05448185819432163
8 1 15 -0.012854037209623245 -0.020869515949042797
8 1 16 -0.018574557689059346 0.013689062073901134
8 1 17 0.13256613609530582 -0.00032885538265870005
8 1 18 -0.02554737574239208 -0.04049979505726603
8 1 19 0.022766985127512063 -0.004110084554384528
8 1 20 0.018522356685719242 0.00900998618136508
8 1 21 0.29348227839477226 0.
8 1 22 -0.018522356685719242 0.00900998618136508
8 1 23 0.022766985127512063 0.004110084554384528
8 1 24 0.02554737574239208 -0.04049979505726603
8 1 25 0.13256613609530582 0.00032885538265870005
8 1 26 0.009064170428204168 0.02705389258816027
8 1 27 -0.007755419304513561 0.016942664037384696
8 1 28 0.023049007750995866 -0.025770631536374537
8 1 29 -0.03521183950738193 0.01880768286096813
8 1 30 -0.02872234207361186 -0.005528691672135918
8 1 31 -0.0023048434443791025 0.
8 1 32 0.02872234207361186 -0.005528691672135918
8 1 33 -0.03521183950738193 -0.01880768286096813
8 1 34 -0.023049007750995866 -0.025770631536374537
8 1 35 -0.007755419304513561 -0.016942664037384696
8 1 36 -0.009064170428204168 0.02705389258816027
8 1 37 -0.029356426214220157 0.006555007311236954
8 1 38 -0.02544340281654675 0.027396295412706644
8 1 39 0.12946793872521753 0.012069743384480188
8 1 40 0.02086117198144501 0.0033526369588913743
8 1 41 -0.0197920985160397 -0.007815637148371093
8 1 42 -0.038668623769249504 0.04110253357836758
8 1 43 -0.0074253883622854835 0.
8 1 44 0.038668623769249504 0.04110253357836758
8 1 45 -0.0197920985160397 0.007815637148371093
8 1 46 -0.02086117198144501 0.0033526369588913743
8 1 47 0.12946793872521753 -0.012069743384480188
8 1 48 0.02544340281654675 0.027396295412706644
8 1 49 -0.029356426214220157 -0.006555007311236954
8 1 50 -0.02062614526874077 0.04121825654481221
8 1 51 -0.0158736340875167 0.00774742683174522
8 1 52 -0.026476478067195885 -0.02225967236407816
8 1 53 0.006131197302975651 -0.01339435199729006
8 1 54 -0.03583520154906996 0.01691016515466685
8 1 55 -0.031360831882544835 0.030384982796092475
8 1 56 -0.03753543734547763 -0.018558371262782227
8 1 57 -0.005976134211392099 0.
8 1 58 0.03753543734547763 -0.018558371262782227
8 1 59 -0.031360831882544835 -0.030384982796092475
8 1 60 0.03583520154906996 0.01691016515466685
8 1 61 0.006131197302975651 0.01339435199729006
8 1 62 0.026476478067195885 -0.02225967236407816
8 1 63 -0.0158736340875167 -0.00774742683174522
8 1 64 0.02062614526874077 0.04121825654481221
8 1 65 0.2601141902736659 -0.013444831146395447
8 1 66 -0.04121825654481227 -0.020626145268740573
8 1 67 0.027460422248430115 -0.006131647881611775
8 1 68 0.02408400654049784 -0.005710172856747556
8 1 69 0.15706969031561635 0.001991601582314409
8 1 70 -0.007043624922042756 0.02256012073224441
8 1 71 0.02172067232937731 0.034940037527439585
8 1 72 -0.027220089658526406 0.08593605918807383
8 1 73 0.507992204084047 0.
8 1 74 0.027220089658526406 0.08593605918807383
8 1 75 0.02172067232937731 -0.034940037527439585
8 1 76 0.007043624922042756 0.02256012073224441
8 1 77 0.15706969031561635 -0.001991601582314409
8 1 78 -0.02408400654049784 -0.005710172856747556
8 1 79 0.027460422248430115 0.006131647881611775
8 1 80 0.04121825654481227 -0.020626145268740573
8 1 81 0.2601141902736659 0.013444831146395447
8 2 1 0.1214649780610073 9.20845532317216e-22
8 2 2 0.07850408145846488 0.0013750217108454866
8 2 3 -0.018106290176652266 -1.7249085811216804e-23
8 2 4 -0.07850408145846488 0.0013750217108454866
8 2 5 -0.01854476202496325 0.04275926762771384
8 2 6 -0.022829310634147525 -0.05311917885641403
8 2 7 -0.03584779575935124 5.644181404349786e-23
8 2 8 0.022829310634147525 -0.05311917885641403
8 2 9 -0.01854476202496325 -0.04275926762771384
8 2 10 0.0975859568439777 0.022323111006995064
8 2 11 0.038947442199115015 -0.043567320993664164
8 2 12 0.09825288624462916 0.18374586238672982
8 2 13 0.11093297861181634 3.0426441132803955e-23
8 2 14 -0.09825288624462916 0.18374586238672982
8 2 15 0.038947442199115015 0.043567320993664164
8 2 16 -0.0975859568439777 0.022323111006995064
8 2 17 0.12719875704727468 0.0423479736575085
8 2 18 -0.008969211426134502 -0.001780755186398195
8 2 19 -0.029833608099928677 0.07065803060066386
8 2 20 -0.07807689010678943 -0.14166353850620067
8 2 21 -0.13942793696739716 4.981883607430682e-22
8 2 22 0.07807689010678943 -0.14166353850620067
8 2 23 -0.029833608099928677 -0.07065803060066386
8 2 24 0.008969211426134502 -0.001780755186398195
8 2 25 0.12719875704727468 -0.0423479736575085
8 2 26 -0.01809782134297845 -0.11451532280592525
8 2 27 0.000499418061277323 0.002793308568731667
8 2 28 0.058797081044233576 0.022606414172543943
8 2 29 0.0547210754612379 -0.12317877819949503
8 2 30 0.173219139440716 0.10379740600953853
8 2 31 0.007382319813340589 -3.912488970731277e-24
8 2 32 -0.173219139440716 0.10379740600953853
8 2 33 0.0547210754612379 0.12317877819949503
8 2 34 -0.058797081044233576 0.022606414172543943
8 2 35 0.000499418061277323 -0.002793308568731667
8 2 36 0.01809782134297845 -0.11451532280592525
8 2 37 0.014427645655361407 0.002221480682284955
8 2 38 -0.05755546693536175 0.016952608648352848
8 2 39 0.09557369252641552 0.0372907370769983
8 2 40 -0.02029902052955781 0.032243509126385836
8 2 41 0.009727116716513001 -0.023360594687437154
8 2 42 0.16864966076226381 -0.17393650429820473
8 2 43 -0.28700179612082366 -1.2604652234271177e-23
8 2 44 -0.16864966076226381 -0.17393650429820473
8 2 45 0.009727116716513001 0.023360594687437154
8 2 46 0.02029902052955781 0.032243509126385836
8 2 47 0.09557369252641552 -0.0372907370769983
8 2 48 0.05755546693536175 0.016952608648352848
8 2 49 0.014427645655361407 -0.002221480682284955
8 2 50 -0.0192422810881186 -0.08510464470484184
8 2 51 -0.04744559209896876 0.032652248264470884
8 2 52 -0.019346765221504407 -0.07231779150781091
8 2 53 -0.0003948246445655246 -0.0022083043212144968
8 2 54 0.014023013832559118 0.01661947040499811
8 2 55 0.06720732977677492 -0.10834508692120903
8 2 56 0.1676498538873164 -0.0269432916118997
8 2 57 -0.06792490474371801 -1.0144532482977453e-23
8 2 58 -0.1676498538873164 -0.0269432916118997
8 2 59 0.06720732977677492 0.10834508692120903
8 2 60 -0.014023013832559118 0.01661947040499811
8 2 61 -0.0003948246445655246 0.0022083043212144968
8 2 62 0.019346765221504407 -0.07231779150781091
8 2 63 -0.04744559209896876 -0.032652248264470884
8 2 64 0.0192422810881186 -0.08510464470484184
8 2 65 0.04185694009129277 -0.05502567962204249
8 2 66 0.08510464470484184 -0.01924228108811895
8 2 67 -0.013495826735034513 -0.0020780049011118965
8 2 68 -0.12260093944079309 0.020357738624762704
8 2 69 0.14520390264742575 0.049393899940677916
8 2 70 -0.028161694822003903 0.11015419038605766
8 2 71 0.026844354517287745 -0.06247660376068383
8 2 72 0.10101677493434714 -0.14416570814899513
8 2 73 0.014825097858337013 8.623205626149234e-22
8 2 74 -0.10101677493434714 -0.14416570814899513
8 2 75 0.026844354517287745 0.06247660376068383
8 2 76 0.028161694822003903 0.11015419038605766
8 2 77 0.14520390264742575 -0.049393899940677916
8 2 78 0.12260093944079309 0.020357738624762704
8 2 79 -0.013495826735034513 0.0020780049011118965
8 2 80 -0.08510464470484184 -0.01924228108811895
8 2 81 0.04185694009129277 0.05502567962204249
8 3 1 -0.054614903161181 9.780443893615978e-22
8 3 2 -0.13150241687223785 0.08166799418371819
8 3 3 -0.07462120681095497 6.3587581372042926e-24
8 3 4 0.13150241687223785 0.08166799418371819
8 3 5 -0.21161906990399063 0.017030408309877614
8 3 6 0.12019682258569454 0.00382048790437685
8 3 7 0.25752975128202615 1.2743765724645084e-22
8 3 8 -0.12019682258569454 0.00382048790437685
8 3 9 -0.21161906990399063 -0.017030408309877614
8 3 10 0.13062540054287639 0.07452597774458695
8 3 11 0.03252686406483048 0.0134685034552209
8 3 12 -0.12177110674393464 0.09969090951852153
8 3 13 -0.10742540354492955 -1.3436239954808226e-22
8 3 14 0.12177110674393464 0.09969090951852153
8 3 15 0.03252686406483048 -0.0134685034552209
8 3 16 -0.13062540054287639 0.07452597774458695
8 3 17 0.048859980634614435 -0.11328018989456505
8 3 18 0.04274550015726633 -0.018180965056713908
8 3 19 -0.04234557896553928 0.07666881942019073
8 3 20 0.02334865845077995 -0.0296353587361875
8 3 21 -0.06645251760999592 8.489330408900087e-22
8 3 22 -0.02334865845077995 -0.0296353587361875
8 3 23 -0.04234557896553928 -0.07666881942019073
8 3 24 -0.04274550015726633 -0.018180965056713908
8 3 25 0.048859980634614435 0.11328018989456505
8 3 26 -0.017205348007396273 0.09333312310349566
8 3 27 -0.0664908416136548 0.05827180385423376
8 3 28 0.016175978500505454 -0.07054229301053559
8 3 29 0.031247362138394276 -0.09686231561695346
8 3 30 -0.035467718204650334 -0.013556913920391222
8 3 31 -0.0516945547856139 -1.6468472711008742e-23
8 3 32 0.035467718204650334 -0.013556913920391222
8 3 33 0.031247362138394276 0.09686231561695346
8 3 34 -0.016175978500505454 -0.07054229301053559
