F21051-6329   317.31192  -63.28998   2     0.189     0.573     4.611     9.782  3  3  3  2       0.00    0.00    0.00    0.00    0.00   10.40    9.61    9.32    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1         0.00000    0.00000   0.010527   5   0.000000   0.000000   0.018590   0.010527  2  0.00      0.088   0  -21.14   10.90    0.3500  0.6500  0.0000  0.0000   10.20   10.19    7.31    8.80      10.49    1        1.710  -0.54  -0.11   0.66   0.91   0.94   0.96   0.92   0.86   0.52   0.14  -0.33  -1.11  -1.72  -1.87   1     317.32767 -63.29140    2369.78     139.54     124.75      49.81     183.84      73.26     935.77      97.08 331.55283 -39.32481  0       0.433   G             IC 5084                   -9223372036854775808       21091486-6317239
F14283+3532   217.60628   35.32103   1     0.268     0.245     2.605     8.279  3  3  3  2      14.32   12.86   12.18   11.85   11.62   10.42    9.72    9.43    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1        20.80000    1.30000   0.010551   5   0.010338   0.004103   0.004620   0.010551  6  0.00      0.089   3  -21.82   11.13    1.0000  0.0000  0.0000  0.0000   10.41    7.13    7.07    8.56      10.41    1        0.260  -0.59  -0.55   0.42   0.91   0.98   1.02   1.02   0.98   0.66   0.30  -0.17  -0.94  -1.55  -1.70   1     217.60580  35.31874    2612.06     139.81      -9.75      62.84     201.04      70.67     979.78      86.23  60.27694  67.38572  0       0.139   G      GALAXY NGC 5656                    588017978904477723       14302551+3519159
F22264-6555   337.47818  -65.66144   2     0.139     0.193     1.825     3.571  1  2  3  2       0.00    0.00    0.00    0.00    0.00   10.95   10.14    9.94    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.05   1         0.00000    0.00000   0.010598   5   0.012613   0.002015   0.004620   0.010598  1  0.00      0.282   1  -20.42   10.70    0.5000  0.5000  0.0000  0.0000    9.96    9.68    6.92    8.41      10.14    1        1.554  -0.89  -0.55   0.26   0.58   0.62   0.65   0.62   0.57   0.24  -0.13  -0.60  -1.38  -1.98  -2.14   1     337.48401 -65.67050    1272.28     111.23     147.42      50.96     151.84      58.69     432.03      85.97 322.86267 -45.59851  0       0.563   G             IC 5222                   -9223372036854775808       22295476-6539411
F12453-2718   192.02251  -27.57757   2     0.423     0.373     3.127     7.903  3  1  3  2       0.00    0.00    0.00    0.00    0.00   11.12   10.30    9.92    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.03   1        20.50000    1.10000   0.010711   5   0.017695   0.001789   0.028020   0.010711  2  0.00      2.262   1  -20.46   10.63    0.9000  0.1000  0.0000  0.0000   10.45    9.23    7.16    8.65      10.48    1        2.144  -0.54  -0.44   0.50   0.96   1.03   1.06   1.06   1.02   0.70   0.33  -0.13  -0.91  -1.51  -1.67   1     192.02779 -27.57826    1888.97     150.71      36.10      65.36    -135.80     108.65     114.03     138.97 302.02878  35.28766  0       0.284   G             ESO 507- G 013            -9223372036854775808       12480540-2734392
F22168-4055   334.95508  -40.66659   2     0.133     0.101     0.276     0.719  1  1  3  2       0.00    0.00    0.00    0.00    0.00   12.64   12.06   11.83    0.00    0.00    0.00    0.00    0.00    0.03    0.05    0.07   1         0.00000    0.00000   0.010783   5   0.013129   0.005857   0.004620   0.010783  5  0.00      0.337   1  -20.27   10.36    0.6000  0.4000  0.0000  0.0000    9.23    8.78    6.11    7.60       9.36    1        0.003  -1.68  -1.40  -0.56  -0.20  -0.15  -0.12  -0.14  -0.18  -0.51  -0.88  -1.35  -2.13  -2.73  -2.89   1     334.96045 -40.66438     642.21      86.91     -16.91      47.83      93.97      63.56     305.60      78.31 359.55164 -56.08252  0       0.278   G             ESO 344- G 021            -9223372036854775808       22194921-4039597
F20397-5332   310.87131  -53.35680   2     0.167     0.182     1.407     4.971  3  2  3  2       0.00    0.00    0.00    0.00    0.00   10.77   10.00    9.63    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.03   1         0.00000    0.00000   0.010824   5   0.000000   0.000000   0.023290   0.010824  3  0.00      0.598   0  -21.02   10.80    0.9500  0.0500  0.0000  0.0000   10.14    8.59    6.82    8.31      10.15    1        0.404  -0.87  -0.80   0.15   0.63   0.70   0.74   0.74   0.69   0.38   0.01  -0.45  -1.23  -1.84  -1.99   1     310.86819 -53.35448    1819.96     183.76      11.38      38.62     246.15      75.20     497.49     133.78 344.88208 -37.97448  0       0.178   G             NGC 6948                  -9223372036854775808       20432911-5321244
F19075-5043   287.85730  -50.64221   2     0.397     0.394     3.364     9.183  3  3  3  2       0.00    0.00    0.00    0.00    0.00   10.02    9.29    9.02    0.00    0.00    0.00    0.00    0.00    0.03    0.03    0.04   1         0.00000    0.00000   0.010864   5   0.000000   0.000000   0.009250   0.010864  4  0.00     -0.020   0  -22.10   11.15    0.9000  0.1000  0.0000  0.0000   10.50    9.27    7.20    8.69      10.52    1        0.656  -0.50  -0.41   0.53   0.99   1.06   1.10   1.10   1.05   0.73   0.37  -0.10  -0.87  -1.48  -1.63   1     287.84528 -50.64253    3556.40     238.05     -14.58      38.93     290.84     100.78    1236.47     109.41 346.54913 -23.67945  0       0.458   G             NGC 6754                  -9223372036854775808       19112575-5038319
F11541+3217   179.18411   32.02178   1     0.139     0.144     0.424     1.965  1  1  3  2      15.63   13.55   12.66   12.11   11.73   10.15    9.38    9.05    0.01    0.00    0.00    0.00    0.00    0.01    0.01    0.02   1         0.00000    0.00000   0.010884   5   0.000000   0.000000   0.013910   0.010884  3  0.00      0.276   0  -21.65   11.06    1.0000  0.0000  0.0000  0.0000    9.65    6.37    6.30    7.80       9.65    1        0.980  -1.38  -1.34  -0.37   0.13   0.19   0.23   0.24   0.19  -0.12  -0.49  -0.95  -1.73  -2.34  -2.49   1     179.18236  32.01586    1362.87     144.94      53.18      49.09      82.99      60.85     574.61      87.75 187.30684  77.15251  0       0.366   G      GALAXY NGC 3966                    587739608625315852       11564416+3201181
F12381-3628   190.22032  -36.75585   2     0.643     2.262     7.515    10.730  3  3  3  2       0.00    0.00    0.00    0.00    0.00   10.68   10.02    9.69    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.03   1        87.90000    3.50000   0.010924   5   0.013069   0.001742   0.004620   0.010924  6  0.00     -0.054   1  -21.63   11.06    0.0000  0.9842  0.0158  0.0000    7.90   10.61    7.56   10.27      10.78    2        1.120  -0.16   0.34   0.88   0.88   0.85   0.82   0.66   0.55   0.09  -0.34  -0.85  -1.66  -2.28  -2.44   1     190.23572 -36.74379    2172.73     241.18     209.13      71.00     -48.93     110.14     688.59     152.37 300.59128  26.08025  0       1.035   G             IC 3639                   -9223372036854775808       12405287-3645210
F00331-2023     8.91447  -20.12530   2     0.121     0.146     0.275     1.034  1  1  3  2       0.00    0.00    0.00    0.00    0.00   11.62   10.99   10.77    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.05   1         0.00000    0.00000   0.010984   5   0.000000   0.000000   0.004620   0.010984  5  0.00      0.226   0  -21.33   10.78    1.0000  0.0000  0.0000  0.0000    9.47    6.19    6.12    7.62       9.47    1        0.007  -1.56  -1.53  -0.56  -0.06   0.01   0.05   0.05   0.01  -0.31  -0.68  -1.14  -1.92  -2.52  -2.68   1       8.91805 -20.11970     830.73     136.65      13.75      59.12     -36.08      99.82     312.46     106.39  94.85713 -82.11752  0       0.392   G             ESO 540- G 003            -9223372036854775808       00353947-2007310
F11377+1802   175.08093   17.76568   1     0.129     0.106     0.502     2.000  1  1  3  2      16.47   14.90   14.07   13.65   13.32   11.30   10.55   10.24    0.02    0.01    0.00    0.01    0.01    0.02    0.03    0.03   1         0.00000    0.00000   0.011078   5   0.018754   0.001677   0.013910   0.011078  3  0.00      0.039   1  -20.54   10.61    1.0000  0.0000  0.0000  0.0000    9.74    6.46    6.39    7.88       9.74    1        0.110  -1.30  -1.27  -0.30   0.20   0.27   0.31   0.31   0.27  -0.05  -0.42  -0.88  -1.66  -2.26  -2.42   1     175.05479  17.74827    1417.46     185.13     153.32      66.62      63.67      83.85     487.80      83.11 238.95473  71.09047  1       1.823   G      GALAXY NGC 3802                    587742775093493822       11401906+1745564
F08400+5023   130.90872   50.20554   2     0.162     0.209     1.988     7.056  3  3  3  2       0.00    0.00    0.00    0.00    0.00    9.50    8.78    8.50    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.02   1       115.00000    4.10000   0.011128   5   0.000000   0.000000   0.009250   0.011128  4  0.00      0.037   0  -22.67   11.38    0.9000  0.1000  0.0000  0.0000   10.29    9.06    7.00    8.49      10.32    1        0.198  -0.73  -0.63   0.30   0.77   0.83   0.87   0.87   0.82   0.51   0.14  -0.33  -1.10  -1.71  -1.86   1     130.91003  50.20428    1874.63     159.81     108.17      54.09      97.05      77.40     286.04     115.25 168.87552  38.18623  0       0.091   G             NGC 2639                  -9223372036854775808       08433809+5012199
F13126+2453   198.76463   24.61872   2     0.088     1.272    17.930    18.130  1  3  3  2       0.00    0.00    0.00    0.00    0.00   11.67   10.92   10.68    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.03   1        30.80000    1.00000   0.011164   5   0.018284   0.001784   0.004620   0.011164  4  0.00     -0.001   1  -20.51   10.52    0.0000  0.0000  0.0000  1.0000    8.29    8.02   10.95    9.44      10.95    3        1.707  -0.91   0.08   1.25   1.44   1.44   1.43   1.34   1.25   0.85   0.45  -0.04  -0.83  -1.45  -1.61   1     198.76768  24.61097    1969.55     150.24      76.43      75.43     332.95     100.40     780.04      97.44   8.90517  84.11905  0       0.494   G             IC 0860                   -9223372036854775808       13150351+2437074
F02079-3310    32.52556  -32.93990   2     0.156     0.264     2.747     6.833  3  3  3  2       0.00    0.00    0.00    0.00    0.00   10.52    9.87    9.57    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.03   1        19.70000    1.60000   0.011174   5   0.012056   0.001684   0.004620   0.011174  6  0.00      0.236   1  -21.84   11.14    0.6000  0.4000  0.0000  0.0000   10.26    9.81    7.14    8.63      10.39    1        1.593  -0.68  -0.40   0.44   0.80   0.85   0.88   0.86   0.81   0.49   0.12  -0.35  -1.13  -1.73  -1.89   1      32.52934 -32.94666    1552.98      99.18      -4.50      40.60     172.86      92.40     650.47      79.71 236.58263 -72.03913  0       0.448   G             IC 1783                   -9223372036854775808       02100613-3256236
F16312+5832   248.02791   58.43895   2     0.096     0.069     0.581     2.372  3  2  3  2       0.00    0.00    0.00    0.00    0.00   11.39   10.78   10.46    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.05   1         4.80000    0.60000   0.011178   5   0.016350   0.006024   0.013910   0.011178  5  0.00      0.588   3  -21.60   10.89    1.0000  0.0000  0.0000  0.0000    9.81    6.53    6.46    7.96       9.81    1        1.758  -1.24  -1.20  -0.24   0.26   0.33   0.37   0.37   0.33   0.01  -0.35  -0.82  -1.59  -2.20  -2.35   1     248.04175  58.43304    1448.92     140.41      51.44      36.52      94.15      55.22     490.78      69.89  88.28926  40.88383  0       0.561   G             NGC 6190                  -9223372036854775808       16320669+5826202
F22215-3356   336.09088  -33.69408   2     0.191     0.459     2.081     4.930  3  3  3  2       0.00    0.00    0.00    0.00    0.00   10.46    9.80    9.53    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.03   1        20.60000    1.40000   0.011191   5   0.000000   0.000000   0.004620   0.011191  6  0.00      0.625   0  -21.91   11.17    0.5000  0.5000  0.0000  0.0000   10.06    9.78    7.02    8.51      10.25    1        1.270  -0.83  -0.50   0.32   0.63   0.68   0.70   0.68   0.63   0.30  -0.07  -0.54  -1.32  -1.93  -2.08   1     336.08707 -33.69191    1712.52      84.40      56.19      42.52     257.31      70.26     488.02      73.64  12.07227 -57.79007  0       0.231   G             NGC 7267                  -9223372036854775808       22242181-3341386
F11555+2809   179.52179   27.87886   1     0.154     0.387     3.436     6.707  3  3  3  2      15.10   14.15   13.56   13.29   13.02   11.93   11.21   10.93    0.01    0.00    0.00    0.00    0.00    0.02    0.03    0.05   1        29.20000    1.60000   0.011234   5   0.000000   0.000000   0.009250   0.011234  4  0.00      0.061   0  -20.26   10.42    0.3500  0.6500  0.0000  0.0000   10.13   10.12    7.24    8.73      10.42    1        1.644  -0.67  -0.24   0.54   0.78   0.81   0.83   0.79   0.73   0.39   0.02  -0.45  -1.23  -1.84  -2.00   1     179.51952  27.87208    1766.36     106.42      94.08      46.60     266.24      67.91     510.51      59.33 206.26024  78.14983  0       0.424   G      GALAXY NGC 4004                    587741602566832222       11580522+2752441
F23224-5803   351.33942  -57.79133   2     0.099     0.135     1.392     4.026  2  2  3  2       0.00    0.00    0.00    0.00    0.00   11.94   11.37   11.14    0.00    0.00    0.00    0.00    0.00    0.05    0.07    0.10   1         0.00000    0.00000   0.011268   5   0.000000   0.000000   0.004620   0.011268  5  0.00      0.205   0  -21.06   10.68    0.8000  0.2000  0.0000  0.0000   10.10    9.22    6.85    8.34      10.15    1        0.749  -0.91  -0.76   0.14   0.58   0.64   0.67   0.67   0.62   0.30  -0.06  -0.53  -1.31  -1.91  -2.07   1     351.33694 -57.78656    1214.32     135.88      76.23      38.52      14.83      44.51     305.33      84.42 323.29636 -55.80637  0       0.297   G             NGC 7650                  -9223372036854775808       23252146-5747287
F00214-3248     5.97756  -32.53621   2     0.100     0.149     0.549     1.754  1  1  3  2       0.00    0.00    0.00    0.00    0.00   11.72   11.08   10.77    0.00    0.00    0.00    0.00    0.00    0.03    0.05    0.08   1         0.00000    0.00000   0.011284   5   0.000000   0.000000   0.004620   0.011284  6  0.00      0.342   0  -20.67   10.67    0.8000  0.2000  0.0000  0.0000    9.69    8.81    6.45    7.94       9.75    1        0.008  -1.32  -1.16  -0.26   0.17   0.24   0.27   0.27   0.22  -0.10  -0.47  -0.93  -1.71  -2.32  -2.47   1       5.98591 -32.52861    1145.74     102.47     -67.28      65.81      36.95     100.47     275.79     117.32 349.09814 -81.95898  0       0.622   G             NGC 0101                  -9223372036854775808       00235461-3232103
F12002+4854   180.71117   48.63620   1     0.329     0.354     3.590    10.020  3  3  3  2      14.27   12.77   12.12   11.77   11.60   10.29    9.57    9.27    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1        30.70000    1.60000   0.011375   5   0.007076   0.008647   0.004620   0.011375  3  0.00     -0.005   2  -21.61   11.04    0.8500  0.1500  0.0000  0.0000   10.54    9.51    7.27    8.76      10.58    1        0.436  -0.49  -0.36   0.56   1.01   1.07   1.11   1.10   1.06   0.74   0.37  -0.09  -0.87  -1.48  -1.63   1     180.70511  48.63465    2652.26      86.63      59.35      49.49     170.28      52.26     773.01      53.72 143.37099  66.51902  0       0.258   G      GALAXY NGC 4047                    588297865805168661       12025065+4838106
F15328+5651   233.51881   56.69061   1     0.066     0.085     0.391     1.842  2  2  3  2      15.65   14.08   13.40   13.44   13.38    9.81    9.07    8.77    0.02    0.00    0.00    0.01    0.02    0.02    0.02    0.02   1         0.00000    0.00000   0.011381   5   0.000000   0.000000   0.009250   0.011381  3  0.00      0.020   0  -22.09   11.23    0.9500  0.0500  0.0000  0.0000    9.63    8.08    6.31    7.80       9.64    1        5.214  -1.42  -1.36  -0.41   0.08   0.14   0.18   0.18   0.14  -0.18  -0.54  -1.01  -1.79  -2.39  -2.54   1     233.51558  56.68119    1743.64     213.41      -5.05      20.56     116.17      51.38     548.97     100.43  90.05504  48.75559  0       0.575   G      GALAXY NGC 5965                    587725816424235062       15340245+5641081
F15093+5532   227.67087   55.34981   2     0.104     0.119     0.678     2.344  1  3  3  2       0.00    0.00    0.00    0.00    0.00   11.93   11.10   10.80    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.04   1         5.40000    0.50000   0.011408   5   0.000000   0.000000   0.032760   0.011408  2  0.00      0.320   0  -19.79   10.36    0.7000  0.3000  0.0000  0.0000    9.74    9.09    6.55    8.04       9.83    1        0.983  -1.26  -1.04  -0.17   0.23   0.29   0.32   0.31   0.26  -0.06  -0.43  -0.89  -1.67  -2.28  -2.43   1     227.65497  55.33966    1025.71     133.50      42.53      39.61     119.67      32.69     307.17      79.74  90.91862  52.25169  0       0.816   G             UGC 09759                 -9223372036854775808       15104100+5520593
F22132-3705   334.03787  -36.84376   2     1.142     2.219    18.980    36.270  3  3  3  2       0.00    0.00    0.00    0.00    0.00    9.73    9.01    8.69    0.00    0.00    0.00    0.00    0.00    0.01    0.01    0.02   1       168.50000    6.20000   0.011415   5   0.000000   0.000000   0.004620   0.011415  3  0.00      0.030   0  -22.17   11.27    0.4000  0.6000  0.0000  0.0000   10.94   10.84    8.00    9.49      11.19    1        0.739   0.09   0.49   1.28   1.55   1.59   1.60   1.57   1.52   1.18   0.81   0.34  -0.44  -1.05  -1.20   1     334.04117 -36.83930    6756.41     171.32     186.20      40.00     547.81      68.94    1724.74      99.93   6.50977 -55.93023  0       0.311   G             IC 5179                   -9223372036854775808       22160908-3650375
F11561+2743   179.69029   27.45244   1     0.174     0.260     1.891     5.412  2  1  3  2      14.90   13.73   13.16   12.89   12.76   11.68   11.06   10.82    0.01    0.00    0.00    0.00    0.00    0.02    0.03    0.05   1        19.90000    1.60000   0.011521   5   0.000000   0.000000   0.009250   0.011521  5  0.00      0.115   0  -21.37   10.80    0.7500  0.2500  0.0000  0.0000   10.22    9.47    7.00    8.49      10.29    1        0.082  -0.79  -0.61   0.28   0.69   0.75   0.79   0.78   0.73   0.41   0.04  -0.42  -1.20  -1.80  -1.96   1     179.68835  27.45337    1484.48      78.14     -19.12      33.18     -35.74      62.56     437.61      69.36 208.31781  78.29589  0       0.117   G      GALAXY NGC 4017                    587741602030026825       11584562+2727084
F13522-2632   208.76816  -26.78068   2     0.160     0.240     1.682     6.063  1  1  3  2       0.00    0.00    0.00    0.00    0.00   10.18    9.36    9.01    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.02   1        18.40000    1.60000   0.011525   5   0.000000   0.000000   0.018590   0.011525  2  0.00      2.027   0  -21.56   11.07    0.9500  0.0500  0.0000  0.0000   10.27    8.72    6.95    8.44      10.29    1        0.004  -0.79  -0.72   0.23   0.71   0.78   0.82   0.82   0.77   0.46   0.09  -0.37  -1.15  -1.76  -1.91   1     208.76410 -26.78042    3119.90     219.26      92.89      69.69     412.07     156.60     716.10     128.54 320.08737  33.96311  0       0.218   G             ESO 510- G 013            -9223372036854775808       13550435-2646504
F19384-7045   295.97510  -70.63342   2     0.557     0.858     6.865    18.770  3  3  3  2       0.00    0.00    0.00    0.00    0.00   10.17    9.42    9.10    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1         0.00000    0.00000   0.011570   5   0.000000   0.000000   0.013910   0.011570  3  0.00      0.048   0  -21.76   11.10    0.7000  0.3000  0.0000  0.0000   10.76   10.11    7.57    9.06      10.84    1        0.053  -0.25  -0.03   0.84   1.23   1.29   1.32   1.32   1.27   0.95   0.58   0.11  -0.67  -1.27  -1.43   1     295.99332 -70.63361    4872.21     376.14      99.84      30.15     240.08      76.61    1250.46     122.32 324.78391 -29.81781  0       0.363   G             NGC 6808                  -9223372036854775808       19435402-7038002
F07460+7308   117.97822   73.01567   2     0.111     0.109     0.907     3.353  2  2  3  2       0.00    0.00    0.00    0.00    0.00   10.86   10.20    9.95    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.05   1         7.60000    1.70000   0.011575   5   0.000000   0.000000   0.013910   0.011575  5  0.00      0.764   0  -22.20   11.13    1.0000  0.0000  0.0000  0.0000   10.03    6.75    6.69    8.18      10.03    1        0.348  -1.05  -1.01  -0.04   0.46   0.53   0.56   0.57   0.52   0.21  -0.16  -0.62  -1.40  -2.00  -2.16   1     117.97433  73.01259    1226.12     127.21      57.73      48.03     -44.03      65.05     252.22     130.00 141.99080  30.25772  0       0.197   G             NGC 2441                  -9223372036854775808       07515477+7300564
F22408-6418   341.05743  -64.04340   2     0.089     0.109     0.208     1.071  1  1  3  2       0.00    0.00    0.00    0.00    0.00   10.27    9.53    9.20    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1         0.00000    0.00000   0.011599   5   0.000000   0.000000   0.013910   0.011599  3  0.00      0.005   0  -21.67   11.07    1.0000  0.0000  0.0000  0.0000    9.39    6.11    6.05    7.54       9.39    1        2.072  -1.68  -1.65  -0.68  -0.18  -0.11  -0.07  -0.07  -0.11  -0.43  -0.80  -1.26  -2.04  -2.64  -2.80   1     341.05444 -64.03207    1411.51     131.74     202.95      63.51     272.76      70.26     648.39      70.15 323.03644 -47.82778  0       0.685   G             IC 5244                   -9223372036854775808       22441378-6402362
F23259+2208   352.11621   22.42118   2     0.407     0.868     6.590    14.690  3  3  3  2       0.00    0.00    0.00    0.00    0.00   10.31    9.66    9.33    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.04   1        49.50000    2.20000   0.011639   5   0.011408   0.002112   0.004620   0.011639  6  0.00      0.098   1  -22.14   11.26    0.5000  0.5000  0.0000  0.0000   10.60   10.32    7.55    9.04      10.78    1        0.264  -0.33   0.01   0.82   1.14   1.18   1.21   1.18   1.13   0.80   0.43  -0.04  -0.82  -1.42  -1.58   1     352.11496  22.42416    3967.75     184.66      50.14      62.27     215.91     104.07     925.59     112.10  98.88198 -36.54232  0       0.192   G             NGC 7678                  -9223372036854775808       23282789+2225162
F01112-3810    18.39229  -37.90160   2     0.115     0.180     1.489     3.515  2  3  3  2       0.00    0.00    0.00    0.00    0.00   11.03   10.33   10.12    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.04   1         7.80000    0.60000   0.011641   5   0.011873   0.002286   0.004620   0.011641  4  0.00      0.935   1  -21.24   10.81    0.6000  0.4000  0.0000  0.0000   10.03    9.57    6.91    8.40      10.16    1        0.250  -0.95  -0.67   0.17   0.53   0.58   0.61   0.60   0.55   0.22  -0.15  -0.61  -1.39  -2.00  -2.15   1      18.38541 -37.90559    1042.48      84.54      56.90      62.68       6.65      89.00     247.74     100.41 280.99606 -78.26474  0       0.404   G             NGC 0438                  -9223372036854775808       01133415-3754057
F22527-6357   343.98700  -63.69476   2     0.077     0.095     0.748     2.792  2  2  3  2       0.00    0.00    0.00    0.00    0.00   11.61   10.95   10.74    0.00    0.00    0.00    0.00    0.00    0.05    0.06    0.09   1         0.00000    0.00000   0.011656   5   0.012555   0.006279   0.004620   0.011656  5  0.00      0.736   1  -21.47   10.84    0.9500  0.0500  0.0000  0.0000    9.93    8.38    6.61    8.10       9.94    1        0.135  -1.14  -1.08  -0.13   0.36   0.42   0.46   0.46   0.42   0.10  -0.26  -0.73  -1.50  -2.11  -2.26   1     343.98291 -63.69207    1181.36     159.00     -22.45      31.70      68.72      71.29     341.99      95.42 321.95300 -48.95117  0       0.195   G             NGC 7408                  -9223372036854775808       22555688-6341411
F11225+6343   171.37685   63.44633   1     0.116     0.178     1.153     3.761  2  3  3  2      14.56   13.14   12.51   12.13   11.80   10.53    9.89    9.62    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.03   1         4.10000    0.50000   0.011701   5   0.000000   0.000000   0.009250   0.011701  5  0.00      0.584   0  -22.56   11.28    0.8000  0.2000  0.0000  0.0000   10.05    9.17    6.80    8.29      10.10    1        0.382  -1.00  -0.84   0.06   0.50   0.56   0.59   0.59   0.54   0.22  -0.14  -0.61  -1.39  -1.99  -2.15   1     171.37349  63.44971    1671.35      84.01      66.96      33.17      95.74      55.45     307.58      49.91 138.03876  51.08344  0       0.222   G      GALAXY NGC 3668                    587729153595932708       11253042+6326464
F00275-1123     7.53047  -11.11362   1     0.112     0.223     0.722     2.122  1  1  3  2      15.17   13.54   12.76   12.39   12.13   10.95   10.29   10.01    0.01    0.00    0.00    0.00    0.00    0.02    0.03    0.04   1         2.60000    0.50000   0.011718   5   0.012708   0.002353   0.004620   0.011718  6  0.00      0.457   1  -21.52   11.01    0.7500  0.2500  0.0000  0.0000    9.82    9.06    6.60    8.09       9.89    1        0.006  -1.21  -1.02  -0.14   0.28   0.33   0.37   0.36   0.32  -0.01  -0.37  -0.84  -1.62  -2.22  -2.38   1       7.53165 -11.09762    1485.90      99.62     -23.36      65.90     144.54      92.76     528.93     128.62 104.55116 -73.20428  0       0.962   G      GALAXY MCG -02-02-030              587727177915826302       00300730-1106491
F07203+5803   111.14910   57.96749   2     0.255     0.488     3.398     9.040  3  3  3  2       0.00    0.00    0.00    0.00    0.00   10.60    9.93    9.62    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.03   1        32.20000    1.60000   0.011735   5   0.000000   0.000000   0.004620   0.011735  6  0.00     -0.044   0  -21.87   11.16    0.6000  0.4000  0.0000  0.0000   10.40    9.94    7.27    8.76      10.53    1        0.008  -0.59  -0.31   0.53   0.89   0.94   0.97   0.96   0.91   0.58   0.21  -0.25  -1.03  -1.64  -1.79   1     111.13566  57.96049    2508.46     259.88      75.32      41.20     294.00      68.29     377.85     104.97 159.04402  27.03225  0       0.600   G             UGC 03828                 -9223372036854775808       07243578+5758029
F10295-3007   157.95889  -30.38456   2     0.063     0.120     0.429     2.297  1  1  3  2       0.00    0.00    0.00    0.00    0.00   10.56    9.88    9.59    0.00    0.00    0.00    0.00    0.00    0.03    0.03    0.05   1         0.00000    0.00000   0.011741   5   0.000000   0.000000   0.004620   0.011741  6  0.00      0.090   0  -21.91   11.17    1.0000  0.0000  0.0000  0.0000    9.72    6.44    6.38    7.87       9.72    1        2.584  -1.37  -1.33  -0.37   0.13   0.20   0.24   0.24   0.20  -0.12  -0.48  -0.95  -1.72  -2.33  -2.48   1     157.99980 -30.38230    3493.00     290.97     159.38      40.85     502.19      67.85    1370.94     119.16 270.39600  23.53893  1       2.122   G             IC 2588                   -9223372036854775808       10315013-3023044
F13205+5504   200.63535   54.81821   1     0.066     0.091     0.480     1.093  1  1  3  2      15.91   14.72   14.18   14.00   13.84   12.90   12.24   12.02    0.01    0.00    0.00    0.00    0.00    0.03    0.03    0.05   1         2.90000    0.50000   0.011758   5   0.019476   0.004994   0.004620   0.011758  5  0.00      0.622   1  -20.20   10.33    0.5000  0.5000  0.0000  0.0000    9.47    9.19    6.43    7.92       9.65    1        0.002  -1.47  -1.13  -0.32   0.00   0.04   0.07   0.05   0.00  -0.34  -0.71  -1.17  -1.95  -2.56  -2.71   1     200.62692  54.78369    1019.37     118.78      71.19      53.22     192.61      64.45     568.39      77.13 113.44849  61.76880  1       2.092   G      GALAXY CGCG 271-034                587733197308952620       13223243+5449049
F15077+5243   227.30484   52.52844   1     0.215     0.256     2.103     6.337  3  3  3  2      14.84   13.36   12.57   12.21   12.01   10.61    9.87    9.59    0.01    0.00    0.00    0.00    0.00    0.02    0.03    0.03   1        20.70000    1.50000   0.011765   5   0.000000   0.000000   0.013910   0.011765  4  0.00      0.010   0  -21.68   10.99    0.8500  0.1500  0.0000  0.0000   10.34    9.31    7.07    8.56      10.38    1        0.134  -0.72  -0.59   0.32   0.77   0.84   0.87   0.87   0.83   0.51   0.14  -0.32  -1.10  -1.71  -1.86   1     227.30344  52.52307    2825.12     125.58      35.57      41.34     243.66      62.79     707.05      77.41  87.15126  53.94352  0       0.326   G      GALAXY NGC 5875                    587733604796203068       15091320+5231418
F14305+3153   218.15977   31.67021   2     0.078     0.096     0.910     2.290  1  1  3  2       0.00    0.00    0.00    0.00    0.00   12.19   11.45   11.26    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.05   1        10.90000    0.50000   0.011785   5   0.000000   0.000000   0.004620   0.011785  4  0.00      0.803   0  -20.10   10.36    0.6000  0.4000  0.0000  0.0000    9.83    9.37    6.71    8.20       9.96    1        0.011  -1.16  -0.88  -0.04   0.32   0.37   0.40   0.38   0.34   0.01  -0.36  -0.83  -1.60  -2.21  -2.36   1     218.16278  31.66082    1188.21     152.70      -1.21      63.70     101.12      87.15     446.75     102.53  50.65476  67.54704  0       0.584   G             NGC 5672                  -9223372036854775808       14323834+3140127
