          12           2  7.738095238095238E-002  2.300000000000000E-009  2.854348148726019E-002
          12           3  7.738095238095238E-002  2.300000000000000E-009  2.914377086791411E-002
          12           4  7.738095238095238E-002  2.300000000000000E-009  3.340109124203999E-003
          12           5  7.738095238095238E-002  2.300000000000000E-009 -2.302791785296272E-002
          12           6  7.738095238095238E-002  2.300000000000000E-009 -3.146460400174819E-002
          12           7  7.738095238095238E-002  2.300000000000000E-009 -2.474085050499521E-002
          12           8  7.738095238095238E-002  2.300000000000000E-009 -1.388203419096861E-002
          12           9  7.738095238095238E-002  2.300000000000000E-009 -5.890702039224344E-003
          12          10  7.738095238095238E-002  2.300000000000000E-009 -1.904312748601715E-003
          20           2  4.772727272727272E-002  2.300000000000000E-009  2.384768247741791E-002
          20           3  4.772727272727272E-002  2.300000000000000E-009  4.753919074064176E-003
          20           4  4.772727272727272E-002  2.300000000000000E-009 -8.150362663457592E-003
          20           5  4.772727272727272E-002  2.300000000000000E-009 -2.575597895261452E-003
          20           6  4.772727272727272E-002  2.300000000000000E-009  1.144814379429744E-002
          20           7  4.772727272727272E-002  2.300000000000000E-009  1.624106446319176E-002
          20           8  4.772727272727272E-002  2.300000000000000E-009  6.882348331466065E-003
          20           9  4.772727272727272E-002  2.300000000000000E-009 -7.810295373866757E-003
          20          10  4.772727272727272E-002  2.300000000000000E-009 -1.748257357903926E-002
          24           2  4.006410256410256E-002  2.300000000000000E-009  9.114650098110905E-003
          24           3  4.006410256410256E-002  2.300000000000000E-009  1.006877032994442E-002
          24           4  4.006410256410256E-002  2.300000000000000E-009  1.098758821691472E-002
          24           5  4.006410256410256E-002  2.300000000000000E-009  2.177786991657138E-003
          24           6  4.006410256410256E-002  2.300000000000000E-009 -6.212623776131194E-003
          24           7  4.006410256410256E-002  2.300000000000000E-009 -3.205496700392800E-003
          24           8  4.006410256410256E-002  2.300000000000000E-009  7.157969330193983E-003
          24           9  4.006410256410256E-002  2.300000000000000E-009  1.270055298001243E-002
          24          10  4.006410256410256E-002  2.300000000000000E-009  7.690358121138784E-003
          30           2  3.229166666666666E-002  2.300000000000000E-009  2.299691814361610E-002
          30           3  3.229166666666666E-002  2.300000000000000E-009  1.721933740574441E-002
          30           4  3.229166666666666E-002  2.300000000000000E-009  9.040999458993278E-004
          30           5  3.229166666666666E-002  2.300000000000000E-009 -5.733191013772873E-003
          30           6  3.229166666666666E-002  2.300000000000000E-009  1.946666095558597E-003
          30           7  3.229166666666666E-002  2.300000000000000E-009  8.681301084314939E-003
          30           8  3.229166666666666E-002  2.300000000000000E-009  4.533437893843017E-003
          30           9  3.229166666666666E-002  2.300000000000000E-009 -3.534231729460552E-003
          30          10  3.229166666666666E-002  2.300000000000000E-009 -4.665518396171334E-003
          32           2  3.033088235294117E-002  2.300000000000000E-009  1.027367747151414E-002
          32           3  3.033088235294117E-002  2.300000000000000E-009  1.888187757825587E-002
          32           4  3.033088235294117E-002  2.300000000000000E-009  1.343167845237974E-002
          32           5  3.033088235294117E-002  2.300000000000000E-009 -2.430546633494815E-003
