 1 1  0.0084369535  6.8260222E-34
 1 2 -7.38892258E-18  4.6228471E-19
 1 3  1.55099784E-17  4.10100498E-18
 1 4 -2.03923799E-18  3.38687179E-18
 1 5  0.00131587431 -9.02339322E-18
 1 6 -1.22609139E-17 -2.85454379E-17
 1 7 -3.91865717E-18 -0.000788448659
 1 8 -9.8066346E-18 -1.63429208E-17
 1 9  8.49695281E-18 -5.3632867E-19
 1 10  8.09055219E-18 -5.71678252E-18
 1 11 -1.80173623E-19 -0.000788448659
 1 12  1.9111653E-17 -1.51433554E-18
 1 13  2.10517639E-18  2.50818137E-18
 1 14 -1.82168201E-17  1.62405758E-17
 1 15 -0.000700790569  1.09748337E-17
 1 16  1.49743951E-17 -5.75928994E-18
 1 17 -6.79150513E-18 -6.96914157E-18
 1 18 -5.77766054E-18 -1.15805249E-17
 1 19  0.00115112702 -7.60480535E-18
 1 20  8.51138015E-19  2.60974034E-17
 1 21 -4.26479754E-18  6.28354562E-19
 1 22 -1.27246373E-17 -6.78835916E-18
 1 23  1.46878881E-17  8.33929363E-18
 1 24  1.76059625E-18 -1.19398798E-17
 1 25 -1.13965566E-18  0.000656798127
 1 26 -1.50500687E-17  1.7987206E-17
 1 27 -1.44351234E-17  2.89502018E-20
 1 28  4.79140312E-18  1.97916457E-17
 1 29 -8.25094924E-18 -0.00111385114
 1 30  3.88168639E-18 -2.60726779E-18
 1 31  1.82270748E-17 -1.09916327E-17
 1 32 -9.98946779E-18  1.12387168E-18
 1 33 -0.000265130369 -1.11388583E-18
 1 34  2.69890902E-17  1.68989971E-17
 1 35  9.4533257E-18  4.08449678E-17
 1 36 -1.04587375E-17 -3.76548305E-18
 1 37 -2.92431799E-05  1.54200094E-17
 1 38 -7.8317814E-18 -1.22546077E-17
 1 39  5.08770364E-17  7.24366465E-18
 1 40  3.58777174E-18 -1.88344193E-17
 1 41 -0.000259609983  5.00721233E-19
 1 42 -9.9578607E-18  2.19974276E-17
 1 43  4.59252753E-18 -2.32272037E-17
 1 44 -2.03451562E-17  4.47454647E-19
 1 45 -0.000163308108  7.39907874E-18
 1 46 -2.92195879E-17 -2.25347474E-18
 1 47 -1.33261131E-18  7.67126761E-05
 1 48 -2.30114291E-17  6.79125835E-19
 1 49 -6.80775809E-18 -1.601511E-17
 1 50 -1.2939227E-17  7.18803454E-18
 1 51 -7.60259721E-18  4.19844454E-05
 1 52  1.01964679E-17 -7.07502116E-18
 1 53 -3.0250033E-17  3.81200627E-18
 1 54 -3.26459563E-17 -3.84641385E-18
 1 55  1.89952177E-18  7.3341282E-05
 1 56  1.90324528E-17 -1.76110703E-18
 1 57  2.60021959E-18  2.75897101E-17
 1 58  2.58518849E-17  3.5458702E-18
 1 59  1.14039116E-17  4.26242008E-05
 1 60  4.56699396E-17  5.94390596E-18
 1 61 -1.48099695E-17  1.09388716E-17
 1 62 -6.2243401E-17 -2.85023227E-18
 1 63 -8.20557542E-05  2.7916442E-17
 1 64 -2.00432293E-17  1.95689076E-17
 1 65  1.38329276E-17  1.59132194E-17
 1 66  2.93691941E-17  3.72689629E-17
 1 67  9.36399357E-05  1.67247692E-17
 1 68 -3.40541686E-17 -2.88781277E-17
 1 69  1.34365292E-17  2.69132624E-18
 1 70  4.58680171E-17 -1.04706344E-17
 1 71 -8.02372609E-05 -4.36199236E-17
 1 72  2.10645323E-17  6.61810515E-18
 1 73  2.58468381E-17 -8.84805606E-18
 1 74  2.26796332E-17  4.36760131E-17
 1 75 -0.000137261678 -3.3116358E-17
 1 76  7.37932589E-17 -1.73319188E-18
 1 77  9.5140893E-18  8.90222526E-18
 1 78 -9.48394402E-17  3.83005843E-18
 1 79  3.57827326E-17  2.58115087E-17
 1 80 -1.63770211E-18  2.40742898E-17
 1 81  2.68381908E-17  7.78031502E-06
 1 82 -2.87506527E-17 -1.50415222E-17
 1 83  6.21021108E-17 -4.16155742E-17
 1 84  8.97033801E-17  5.55438101E-17
 1 85 -1.01803896E-17 -8.33971276E-05
 1 86  1.43007202E-19  5.43244032E-18
 1 87  9.18300323E-17 -2.9339915E-18
 1 88 -1.27010652E-17  1.60948911E-17
 1 89  4.8166784E-17  9.48642349E-05
 1 90 -1.16676329E-16  2.71137379E-17
 1 91  7.67244255E-17  5.59012189E-17
 1 92  6.3557637E-17 -1.5701891E-17
 1 93 -2.33084013E-17  9.34143036E-05
 1 94  3.17982607E-17 -5.74627736E-18
 1 95  2.06181778E-17 -1.52866087E-18
 1 96  7.39354971E-17  2.64767416E-17
 1 97 -2.80376151E-05  2.37879267E-17
 1 98  1.31158863E-17  3.24179476E-18
 1 99  3.65598715E-17  2.59058439E-17
 1 100  5.13442154E-17 -4.07678283E-17
 1 101 -8.03295036E-05  1.37571933E-17
 1 102 -4.78177102E-17 -1.05432882E-17
 1 103  7.0346459E-17  4.05115978E-18
 1 104  4.99874267E-17  8.84189809E-17
 1 105  3.68400168E-05 -2.1508871E-17
 1 106  1.83233748E-17  1.92834959E-17
 1 107 -7.14072213E-17 -1.21840472E-17
 1 108 -3.76454491E-17 -3.88924602E-17
 1 109 -7.42829854E-05  2.62169137E-17
 1 110 -3.26992909E-17  4.36223226E-17
