# i	j	217	Err	353	Err	545	Err	857	Err	1763	Err	1870	Err	3000	Err	4280	Err	5000	Err	12000	Err	12490	Err	25000	Err
          15          33     0.184963    0.0701126     0.837996     0.199195      3.06711     0.630844      7.76596      1.54706      10.6945      1.06945      9.43629      1.13236      6.80294      1.89027     0.653357    0.0653357      1.73293     0.808147     0.346695      1.35777     0.219914   0.00879657     0.222967     0.761383
          15          34     0.309969    0.0705085      1.18449     0.200772      4.25402     0.647834      10.5969      1.54706      14.0939      1.40939      12.7788      1.53345      7.68757      1.94673      1.14653     0.114653      1.91228     0.814954     0.437466      1.35822     0.255648    0.0102259     0.330856     0.762045
          15          35     0.305673    0.0704916      1.33148     0.201599      4.89965     0.659138      12.1929      1.54706      15.8643      1.58643      13.4584      1.61501      8.38238      1.99460      1.08675     0.108675      2.00580     0.818744     0.478437      1.35845     0.234810   0.00939239     0.379396     0.762428
          15          36     0.292895    0.0704428      1.16995     0.200695      4.12789     0.645791      10.0270      1.54706      11.0486      1.10486      11.0542      1.32651      8.14816      1.97813      1.03822     0.103822      2.08125     0.821921     0.432078      1.35819     0.172725   0.00690898     0.383780     0.762465
          15          37     0.174698    0.0700889     0.843756     0.199217      3.09174     0.631145      7.46144      1.54706      3.60016     0.360016      6.71652     0.805982      6.30680      1.86097     0.869173    0.0869173      1.58615     0.803036     0.380745      1.35793    0.0946956   0.00378783     0.336708     0.762089
          15          38     0.240181    0.0702631      1.00165     0.199874      3.48814     0.636290      8.26413      1.54706     0.346302    0.0346302      7.32633     0.879159      6.20057      1.85492      1.36861     0.136861      1.56625     0.802376     0.399897      1.35802     0.108317   0.00433266     0.308788     0.761889
          16          32     0.214562    0.0701884     0.888606     0.199392      3.51127     0.636608      9.05452      1.54706      14.0719      1.40719      12.5187      1.50224      7.71570      1.94861     0.842582    0.0842582      2.01263     0.819027     0.408718      1.35807     0.242854   0.00971418     0.357633     0.762250
          16          33     0.339205    0.0706296      1.38867     0.201946      5.02075     0.661413      12.9738      1.54706      20.4366      2.04366      18.9638      2.27566      9.51219      2.07849      1.52415     0.152415      2.31618     0.832474     0.490261      1.35852     0.345578    0.0138231     0.465710     0.763236
          16          34     0.382670    0.0708292      1.50865     0.202719      5.30706     0.666978      13.6891      1.54706      19.3380      1.93380      18.1618      2.17942      8.90882      2.03280      1.05779     0.105779      2.12767     0.823927     0.421144      1.35813     0.297689    0.0119076     0.380605     0.762438
          16          35     0.452714    0.0712000      1.74604     0.204427      6.24857     0.687065      16.0005      1.54706      24.0846      2.40846      21.7836      2.61403      10.7632      2.17917      2.22106     0.222106      2.59878     0.846455     0.623988      1.35945     0.363406    0.0145363     0.419535     0.762783
